ErrorID,ErrorCode,StationID,PointID,Severity,Description,OccurredAt,ResolvedAt,ResolvedBy,IsActive
582,"ERR-00582",24,23,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-12-15T22:27:39.3645313","2025-12-16T08:27:39.3645313",30,0
583,"ERR-00583",24,24,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-26T22:27:39.3645313","2025-12-27T09:27:39.3645313",31,0
584,"ERR-00584",26,25,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-06T22:27:39.3645313","2026-01-07T10:27:39.3645313",32,0
585,"ERR-00585",26,26,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-01-17T22:27:39.3645313",,,1
586,"ERR-00586",30,27,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-28T22:27:39.3645313","2026-01-29T12:27:39.3645313",34,0
587,"ERR-00587",30,28,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-08T22:27:39.3645313","2026-02-09T13:27:39.3645313",35,0
588,"ERR-00588",32,29,"High","Mat ket noi voi bo dieu khien cong sac","2026-02-19T22:27:39.3645313","2026-02-20T14:27:39.3645313",36,0
589,"ERR-00589",32,30,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-03-02T22:27:39.3645313","2026-03-03T15:27:39.3645313",9,0
590,"ERR-00590",34,31,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-03-13T22:27:39.3645313","2026-03-14T16:27:39.3645313",10,0
591,"ERR-00591",34,32,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-03-24T22:27:39.3645313","2026-03-25T17:27:39.3645313",11,0
592,"ERR-00592",35,33,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-04-04T22:27:39.3645313","2026-04-05T18:27:39.3645313",12,0
593,"ERR-00593",35,34,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-04-15T22:27:39.3645313","2026-04-16T19:27:39.3645313",13,0
594,"ERR-00594",37,35,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-04-26T22:27:39.3645313",,,1
595,"ERR-00595",37,36,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2026-05-07T22:27:39.3645313","2026-05-08T21:27:39.3645313",15,0
596,"ERR-00596",39,37,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-05-18T22:27:39.3645313","2026-05-19T22:27:39.3645313",16,0
597,"ERR-00597",39,38,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-05-29T22:27:39.3645313","2026-05-30T23:27:39.3645313",17,0
598,"ERR-00598",42,39,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-06-09T22:27:39.3645313","2024-06-11T00:27:39.3645313",18,0
599,"ERR-00599",42,40,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-06-20T22:27:39.3645313","2024-06-22T01:27:39.3645313",19,0
600,"ERR-00600",44,41,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-07-01T22:27:39.3645313","2024-07-03T02:27:39.3645313",20,0
601,"ERR-00601",44,42,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-07-12T22:27:39.3645313","2024-07-14T03:27:39.3645313",21,0
602,"ERR-00602",46,43,"High","Mat ket noi voi bo dieu khien cong sac","2024-07-23T22:27:39.3645313","2024-07-25T04:27:39.3645313",22,0
603,"ERR-00603",46,44,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-08-03T22:27:39.3645313",,,1
604,"ERR-00604",50,45,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-14T22:27:39.3645313","2024-08-16T06:27:39.3645313",24,0
605,"ERR-00605",50,46,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-25T22:27:39.3645313","2024-08-27T07:27:39.3645313",25,0
606,"ERR-00606",52,47,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-09-05T22:27:39.3645313","2024-09-07T08:27:39.3645313",26,0
607,"ERR-00607",52,48,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-16T22:27:39.3645313","2024-09-18T09:27:39.3645313",27,0
608,"ERR-00608",55,49,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-27T22:27:39.3645313","2024-09-29T10:27:39.3645313",28,0
609,"ERR-00609",55,50,"High","Mat ket noi voi bo dieu khien cong sac","2024-10-08T22:27:39.3645313","2024-10-10T11:27:39.3645313",29,0
610,"ERR-00610",57,51,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-19T22:27:39.3645313","2024-10-21T12:27:39.3645313",30,0
611,"ERR-00611",57,52,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-30T22:27:39.3645313","2024-11-01T13:27:39.3645313",31,0
612,"ERR-00612",60,53,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2024-11-10T22:27:39.3645313",,,1
613,"ERR-00613",60,54,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-11-21T22:27:39.3645313","2024-11-23T15:27:39.3645313",33,0
614,"ERR-00614",62,55,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-02T22:27:39.3645313","2024-12-04T16:27:39.3645313",34,0
615,"ERR-00615",62,56,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-12-13T22:27:39.3645313","2024-12-15T17:27:39.3645313",35,0
616,"ERR-00616",65,57,"High","Mat ket noi voi bo dieu khien cong sac","2024-12-24T22:27:39.3645313","2024-12-26T18:27:39.3645313",36,0
617,"ERR-00617",65,58,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-01-04T22:27:39.3645313","2025-01-06T19:27:39.3645313",9,0
618,"ERR-00618",67,59,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-01-15T22:27:39.3645313","2025-01-17T20:27:39.3645313",10,0
619,"ERR-00619",67,60,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-01-26T22:27:39.3645313","2025-01-28T21:27:39.3645313",11,0
620,"ERR-00620",70,61,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-02-06T22:27:39.3645313","2025-02-08T22:27:39.3645313",12,0
621,"ERR-00621",70,62,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-02-17T22:27:39.3645313",,,1
622,"ERR-00622",73,63,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-02-28T22:27:39.3645313","2025-03-03T00:27:39.3645313",14,0
623,"ERR-00623",73,64,"High","Mat ket noi voi bo dieu khien cong sac","2025-03-11T22:27:39.3645313","2025-03-14T01:27:39.3645313",15,0
624,"ERR-00624",75,65,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-03-22T22:27:39.3645313","2025-03-23T02:27:39.3645313",16,0
625,"ERR-00625",75,66,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-02T22:27:39.3645313","2025-04-03T03:27:39.3645313",17,0
626,"ERR-00626",76,67,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-13T22:27:39.3645313","2025-04-14T04:27:39.3645313",18,0
627,"ERR-00627",76,68,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-04-24T22:27:39.3645313","2025-04-25T05:27:39.3645313",19,0
628,"ERR-00628",78,69,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-05T22:27:39.3645313","2025-05-06T06:27:39.3645313",20,0
629,"ERR-00629",78,70,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-05-16T22:27:39.3645313","2025-05-17T07:27:39.3645313",21,0
630,"ERR-00630",81,71,"High","Mat ket noi voi bo dieu khien cong sac","2025-05-27T22:27:39.3645313",,,1
631,"ERR-00631",81,72,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-06-07T22:27:39.3645313","2025-06-08T09:27:39.3645313",23,0
632,"ERR-00632",83,73,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-06-18T22:27:39.3645313","2025-06-19T10:27:39.3645313",24,0
633,"ERR-00633",83,74,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-06-29T22:27:39.3645313","2025-06-30T11:27:39.3645313",25,0
634,"ERR-00634",85,75,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-07-10T22:27:39.3645313","2025-07-11T12:27:39.3645313",26,0
635,"ERR-00635",85,76,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-07-21T22:27:39.3645313","2025-07-22T13:27:39.3645313",27,0
636,"ERR-00636",87,77,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-08-01T22:27:39.3645313","2025-08-02T14:27:39.3645313",28,0
637,"ERR-00637",87,78,"High","Mat ket noi voi bo dieu khien cong sac","2025-08-12T22:27:39.3645313","2025-08-13T15:27:39.3645313",29,0
638,"ERR-00638",91,79,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-08-23T22:27:39.3645313","2025-08-24T16:27:39.3645313",30,0
639,"ERR-00639",91,80,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-09-03T22:27:39.3645313",,,1
640,"ERR-00640",93,81,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-09-14T22:27:39.3645313","2025-09-15T18:27:39.3645313",32,0
641,"ERR-00641",93,82,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-09-25T22:27:39.3645313","2025-09-26T19:27:39.3645313",33,0
642,"ERR-00642",95,83,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-10-06T22:27:39.3645313","2025-10-07T20:27:39.3645313",34,0
643,"ERR-00643",95,84,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-10-17T22:27:39.3645313","2025-10-18T21:27:39.3645313",35,0
644,"ERR-00644",97,85,"High","Mat ket noi voi bo dieu khien cong sac","2025-10-28T22:27:39.3645313","2025-10-29T22:27:39.3645313",36,0
645,"ERR-00645",97,86,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-11-08T22:27:39.3645313","2025-11-09T23:27:39.3645313",9,0
646,"ERR-00646",99,87,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-11-19T22:27:39.3645313","2025-11-21T00:27:39.3645313",10,0
647,"ERR-00647",99,88,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-11-30T22:27:39.3645313","2025-12-02T01:27:39.3645313",11,0
648,"ERR-00648",100,89,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-12-11T22:27:39.3645313",,,1
649,"ERR-00649",100,90,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-22T22:27:39.3645313","2025-12-24T03:27:39.3645313",13,0
650,"ERR-00650",100,91,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-02T22:27:39.3645313","2026-01-04T04:27:39.3645313",14,0
651,"ERR-00651",96,92,"High","Mat ket noi voi bo dieu khien cong sac","2026-01-13T22:27:39.3645313","2026-01-15T05:27:39.3645313",15,0
652,"ERR-00652",96,93,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-24T22:27:39.3645313","2026-01-26T06:27:39.3645313",16,0
653,"ERR-00653",96,94,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-04T22:27:39.3645313","2026-02-06T07:27:39.3645313",17,0
654,"ERR-00654",94,95,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-02-15T22:27:39.3645313","2026-02-17T08:27:39.3645313",18,0
655,"ERR-00655",94,96,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-02-26T22:27:39.3645313","2026-02-28T09:27:39.3645313",19,0
656,"ERR-00656",94,97,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-03-09T22:27:39.3645313","2026-03-11T10:27:39.3645313",20,0
657,"ERR-00657",92,98,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-03-20T22:27:39.3645313",,,1
658,"ERR-00658",92,99,"High","Mat ket noi voi bo dieu khien cong sac","2026-03-31T22:27:39.3645313","2026-04-02T12:27:39.3645313",22,0
659,"ERR-00659",92,100,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-04-11T22:27:39.3645313","2026-04-13T13:27:39.3645313",23,0
660,"ERR-00660",69,101,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-04-22T22:27:39.3645313","2026-04-24T14:27:39.3645313",24,0
661,"ERR-00661",69,102,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-05-03T22:27:39.3645313","2026-05-05T15:27:39.3645313",25,0
662,"ERR-00662",69,103,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-05-14T22:27:39.3645313","2026-05-16T16:27:39.3645313",26,0
663,"ERR-00663",90,104,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2026-05-25T22:27:39.3645313","2026-05-27T17:27:39.3645313",27,0
664,"ERR-00664",90,105,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-06-05T22:27:39.3645313","2024-06-07T18:27:39.3645313",28,0
665,"ERR-00665",90,106,"High","Mat ket noi voi bo dieu khien cong sac","2024-06-16T22:27:39.3645313","2024-06-18T19:27:39.3645313",29,0
666,"ERR-00666",88,107,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-06-27T22:27:39.3645313",,,1
667,"ERR-00667",88,108,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-07-08T22:27:39.3645313","2024-07-10T21:27:39.3645313",31,0
668,"ERR-00668",88,109,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-07-19T22:27:39.3645313","2024-07-21T22:27:39.3645313",32,0
669,"ERR-00669",86,110,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-07-30T22:27:39.3645313","2024-08-01T23:27:39.3645313",33,0
670,"ERR-00670",86,111,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-10T22:27:39.3645313","2024-08-13T00:27:39.3645313",34,0
671,"ERR-00671",86,112,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-08-21T22:27:39.3645313","2024-08-24T01:27:39.3645313",35,0
672,"ERR-00672",84,113,"High","Mat ket noi voi bo dieu khien cong sac","2024-09-01T22:27:39.3645313","2024-09-02T02:27:39.3645313",36,0
673,"ERR-00673",84,114,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-12T22:27:39.3645313","2024-09-13T03:27:39.3645313",9,0
674,"ERR-00674",84,115,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-09-23T22:27:39.3645313","2024-09-24T04:27:39.3645313",10,0
675,"ERR-00675",82,116,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-10-04T22:27:39.3645313",,,1
676,"ERR-00676",82,117,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-15T22:27:39.3645313","2024-10-16T06:27:39.3645313",12,0
677,"ERR-00677",82,118,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-10-26T22:27:39.3645313","2024-10-27T07:27:39.3645313",13,0
678,"ERR-00678",79,119,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-11-06T22:27:39.3645313","2024-11-07T08:27:39.3645313",14,0
679,"ERR-00679",79,120,"High","Mat ket noi voi bo dieu khien cong sac","2024-11-17T22:27:39.3645313","2024-11-18T09:27:39.3645313",15,0
680,"ERR-00680",79,121,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2024-11-28T22:27:39.3645313","2024-11-29T10:27:39.3645313",16,0
681,"ERR-00681",77,122,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2024-12-09T22:27:39.3645313","2024-12-10T11:27:39.3645313",17,0
682,"ERR-00682",77,123,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-20T22:27:39.3645313","2024-12-21T12:27:39.3645313",18,0
683,"ERR-00683",77,124,"Low","Can hieu chuan lai cam bien trang thai dau sac","2024-12-31T22:27:39.3645313","2025-01-01T13:27:39.3645313",19,0
684,"ERR-00684",71,125,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-01-11T22:27:39.3645313",,,1
685,"ERR-00685",71,126,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-01-22T22:27:39.3645313","2025-01-23T15:27:39.3645313",21,0
686,"ERR-00686",71,127,"High","Mat ket noi voi bo dieu khien cong sac","2025-02-02T22:27:39.3645313","2025-02-03T16:27:39.3645313",22,0
687,"ERR-00687",72,128,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-02-13T22:27:39.3645313","2025-02-14T17:27:39.3645313",23,0
688,"ERR-00688",72,129,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-02-24T22:27:39.3645313","2025-02-25T18:27:39.3645313",24,0
689,"ERR-00689",72,130,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-07T22:27:39.3645313","2025-03-08T19:27:39.3645313",25,0
690,"ERR-00690",66,131,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-03-18T22:27:39.3645313","2025-03-19T20:27:39.3645313",26,0
691,"ERR-00691",66,132,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-03-29T22:27:39.3645313","2025-03-30T21:27:39.3645313",27,0
692,"ERR-00692",66,133,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-04-09T22:27:39.3645313","2025-04-10T22:27:39.3645313",28,0
693,"ERR-00693",63,134,"High","Mat ket noi voi bo dieu khien cong sac","2025-04-20T22:27:39.3645313",,,1
694,"ERR-00694",63,135,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-01T22:27:39.3645313","2025-05-03T00:27:39.3645313",30,0
695,"ERR-00695",63,136,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-05-12T22:27:39.3645313","2025-05-14T01:27:39.3645313",31,0
696,"ERR-00696",64,137,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-05-23T22:27:39.3645313","2025-05-25T02:27:39.3645313",32,0
697,"ERR-00697",64,138,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-06-03T22:27:39.3645313","2025-06-05T03:27:39.3645313",33,0
698,"ERR-00698",64,139,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-06-14T22:27:39.3645313","2025-06-16T04:27:39.3645313",34,0
699,"ERR-00699",61,140,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-06-25T22:27:39.3645313","2025-06-27T05:27:39.3645313",35,0
700,"ERR-00700",61,141,"High","Mat ket noi voi bo dieu khien cong sac","2025-07-06T22:27:39.3645313","2025-07-08T06:27:39.3645313",36,0
701,"ERR-00701",61,142,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-07-17T22:27:39.3645313","2025-07-19T07:27:39.3645313",9,0
702,"ERR-00702",58,143,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-07-28T22:27:39.3645313",,,1
703,"ERR-00703",58,144,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-08-08T22:27:39.3645313","2025-08-10T09:27:39.3645313",11,0
704,"ERR-00704",58,145,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-08-19T22:27:39.3645313","2025-08-21T10:27:39.3645313",12,0
705,"ERR-00705",56,146,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-08-30T22:27:39.3645313","2025-09-01T11:27:39.3645313",13,0
706,"ERR-00706",56,147,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-09-10T22:27:39.3645313","2025-09-12T12:27:39.3645313",14,0
707,"ERR-00707",56,148,"High","Mat ket noi voi bo dieu khien cong sac","2025-09-21T22:27:39.3645313","2025-09-23T13:27:39.3645313",15,0
708,"ERR-00708",49,149,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-10-02T22:27:39.3645313","2025-10-04T14:27:39.3645313",16,0
709,"ERR-00709",49,150,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-10-13T22:27:39.3645313","2025-10-15T15:27:39.3645313",17,0
710,"ERR-00710",49,151,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-10-24T22:27:39.3645313","2025-10-26T16:27:39.3645313",18,0
711,"ERR-00711",54,152,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2025-11-04T22:27:39.3645313",,,1
712,"ERR-00712",54,153,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-11-15T22:27:39.3645313","2025-11-17T18:27:39.3645313",20,0
713,"ERR-00713",54,154,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-11-26T22:27:39.3645313","2025-11-28T19:27:39.3645313",21,0
714,"ERR-00714",51,155,"Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","2025-12-07T22:27:39.3645313","2025-12-09T20:27:39.3645313",22,0
715,"ERR-00715",51,156,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-18T22:27:39.3645313","2025-12-20T21:27:39.3645313",23,0
716,"ERR-00716",51,157,"Low","Can hieu chuan lai cam bien trang thai dau sac","2025-12-29T22:27:39.3645313","2025-12-31T22:27:39.3645313",24,0
717,"ERR-00717",47,158,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-01-09T22:27:39.3645313","2026-01-11T23:27:39.3645313",25,0
718,"ERR-00718",47,159,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-20T22:27:39.3645313","2026-01-23T00:27:39.3645313",26,0
719,"ERR-00719",47,160,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-01-31T22:27:39.3645313","2026-02-03T01:27:39.3645313",27,0
720,"ERR-00720",45,161,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-02-11T22:27:39.3645313",,,1
721,"ERR-00721",45,162,"High","Mat ket noi voi bo dieu khien cong sac","2026-02-22T22:27:39.3645313","2026-02-23T03:27:39.3645313",29,0
722,"ERR-00722",45,163,"Low","Can hieu chuan lai cam bien trang thai dau sac","2026-03-05T22:27:39.3645313","2026-03-06T04:27:39.3645313",30,0
723,"ERR-00723",43,164,"Medium","Dong dien dao dong bat thuong trong gio cao diem","2026-03-16T22:27:39.3645313","2026-03-17T05:27:39.3645313",31,0
