"ErrorID","ErrorCode","StationID","PointID","Severity","Description","OccurredAt","ResolvedAt","ResolvedBy","IsActive"
"542","ERR-00542","74","263","Low","Can hieu chuan lai cam bien trang thai dau sac","10/1/2024 10:27:39 PM","10/2/2024 4:27:39 PM","18","False"
"543","ERR-00543","74","264","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/12/2024 10:27:39 PM","10/13/2024 5:27:39 PM","19","False"
"544","ERR-00544","74","265","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","10/23/2024 10:27:39 PM","10/24/2024 6:27:39 PM","20","False"
"545","ERR-00545","80","266","Low","Can hieu chuan lai cam bien trang thai dau sac","11/3/2024 10:27:39 PM","11/4/2024 7:27:39 PM","21","False"
"546","ERR-00546","80","267","High","Mat ket noi voi bo dieu khien cong sac","11/14/2024 10:27:39 PM","11/15/2024 8:27:39 PM","22","False"
"547","ERR-00547","80","268","Low","Can hieu chuan lai cam bien trang thai dau sac","11/25/2024 10:27:39 PM","11/26/2024 9:27:39 PM","23","False"
"548","ERR-00548","80","269","Low","Can hieu chuan lai cam bien trang thai dau sac","12/6/2024 10:27:39 PM","12/7/2024 10:27:39 PM","24","False"
"549","ERR-00549","80","270","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/17/2024 10:27:39 PM","","","True"
"550","ERR-00550","89","271","Low","Can hieu chuan lai cam bien trang thai dau sac","12/28/2024 10:27:39 PM","12/30/2024 12:27:39 AM","26","False"
"551","ERR-00551","89","272","Low","Can hieu chuan lai cam bien trang thai dau sac","1/8/2025 10:27:39 PM","1/10/2025 1:27:39 AM","27","False"
"552","ERR-00552","89","273","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/19/2025 10:27:39 PM","1/21/2025 2:27:39 AM","28","False"
"553","ERR-00553","89","274","High","Mat ket noi voi bo dieu khien cong sac","1/30/2025 10:27:39 PM","2/1/2025 3:27:39 AM","29","False"
"554","ERR-00554","89","275","Low","Can hieu chuan lai cam bien trang thai dau sac","2/10/2025 10:27:39 PM","2/12/2025 4:27:39 AM","30","False"
"555","ERR-00555","98","276","Medium","Dong dien dao dong bat thuong trong gio cao diem","2/21/2025 10:27:39 PM","2/23/2025 5:27:39 AM","31","False"
"556","ERR-00556","98","277","Low","Can hieu chuan lai cam bien trang thai dau sac","3/4/2025 10:27:39 PM","3/6/2025 6:27:39 AM","32","False"
"557","ERR-00557","98","278","Low","Can hieu chuan lai cam bien trang thai dau sac","3/15/2025 10:27:39 PM","3/17/2025 7:27:39 AM","33","False"
"558","ERR-00558","98","279","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/26/2025 10:27:39 PM","","","True"
"559","ERR-00559","98","280","Low","Can hieu chuan lai cam bien trang thai dau sac","4/6/2025 10:27:39 PM","4/8/2025 9:27:39 AM","35","False"
"560","ERR-00560","1","1","High","Mat ket noi voi bo dieu khien cong sac","4/17/2025 10:27:39 PM","4/19/2025 10:27:39 AM","36","False"
"561","ERR-00561","1","2","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","4/28/2025 10:27:39 PM","4/30/2025 11:27:39 AM","9","False"
"562","ERR-00562","3","3","Low","Can hieu chuan lai cam bien trang thai dau sac","5/9/2025 10:27:39 PM","5/11/2025 12:27:39 PM","10","False"
"563","ERR-00563","3","4","Low","Can hieu chuan lai cam bien trang thai dau sac","5/20/2025 10:27:39 PM","5/22/2025 1:27:39 PM","11","False"
"564","ERR-00564","5","5","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/31/2025 10:27:39 PM","6/2/2025 2:27:39 PM","12","False"
"565","ERR-00565","5","6","Low","Can hieu chuan lai cam bien trang thai dau sac","6/11/2025 10:27:39 PM","6/13/2025 3:27:39 PM","13","False"
"566","ERR-00566","6","7","Low","Can hieu chuan lai cam bien trang thai dau sac","6/22/2025 10:27:39 PM","6/24/2025 4:27:39 PM","14","False"
"567","ERR-00567","6","8","High","Mat ket noi voi bo dieu khien cong sac","7/3/2025 10:27:39 PM","","","True"
"568","ERR-00568","10","9","Low","Can hieu chuan lai cam bien trang thai dau sac","7/14/2025 10:27:39 PM","7/16/2025 6:27:39 PM","16","False"
"569","ERR-00569","10","10","Low","Can hieu chuan lai cam bien trang thai dau sac","7/25/2025 10:27:39 PM","7/27/2025 7:27:39 PM","17","False"
"570","ERR-00570","12","11","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/5/2025 10:27:39 PM","8/7/2025 8:27:39 PM","18","False"
"571","ERR-00571","12","12","Low","Can hieu chuan lai cam bien trang thai dau sac","8/16/2025 10:27:39 PM","8/18/2025 9:27:39 PM","19","False"
"572","ERR-00572","14","13","Low","Can hieu chuan lai cam bien trang thai dau sac","8/27/2025 10:27:39 PM","8/29/2025 10:27:39 PM","20","False"
"573","ERR-00573","14","14","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/7/2025 10:27:39 PM","9/9/2025 11:27:39 PM","21","False"
"574","ERR-00574","16","15","High","Mat ket noi voi bo dieu khien cong sac","9/18/2025 10:27:39 PM","9/21/2025 12:27:39 AM","22","False"
"575","ERR-00575","16","16","Low","Can hieu chuan lai cam bien trang thai dau sac","9/29/2025 10:27:39 PM","10/2/2025 1:27:39 AM","23","False"
"576","ERR-00576","18","17","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/10/2025 10:27:39 PM","","","True"
"577","ERR-00577","18","18","Low","Can hieu chuan lai cam bien trang thai dau sac","10/21/2025 10:27:39 PM","10/22/2025 3:27:39 AM","25","False"
"578","ERR-00578","21","19","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","11/1/2025 10:27:39 PM","11/2/2025 4:27:39 AM","26","False"
"579","ERR-00579","21","20","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/12/2025 10:27:39 PM","11/13/2025 5:27:39 AM","27","False"
"580","ERR-00580","23","21","Low","Can hieu chuan lai cam bien trang thai dau sac","11/23/2025 10:27:39 PM","11/24/2025 6:27:39 AM","28","False"
"581","ERR-00581","23","22","High","Mat ket noi voi bo dieu khien cong sac","12/4/2025 10:27:39 PM","12/5/2025 7:27:39 AM","29","False"
"582","ERR-00582","24","23","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/15/2025 10:27:39 PM","12/16/2025 8:27:39 AM","30","False"
"583","ERR-00583","24","24","Low","Can hieu chuan lai cam bien trang thai dau sac","12/26/2025 10:27:39 PM","12/27/2025 9:27:39 AM","31","False"
"584","ERR-00584","26","25","Low","Can hieu chuan lai cam bien trang thai dau sac","1/6/2026 10:27:39 PM","1/7/2026 10:27:39 AM","32","False"
"585","ERR-00585","26","26","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/17/2026 10:27:39 PM","","","True"
"586","ERR-00586","30","27","Low","Can hieu chuan lai cam bien trang thai dau sac","1/28/2026 10:27:39 PM","1/29/2026 12:27:39 PM","34","False"
"587","ERR-00587","30","28","Low","Can hieu chuan lai cam bien trang thai dau sac","2/8/2026 10:27:39 PM","2/9/2026 1:27:39 PM","35","False"
"588","ERR-00588","32","29","High","Mat ket noi voi bo dieu khien cong sac","2/19/2026 10:27:39 PM","2/20/2026 2:27:39 PM","36","False"
"589","ERR-00589","32","30","Low","Can hieu chuan lai cam bien trang thai dau sac","3/2/2026 10:27:39 PM","3/3/2026 3:27:39 PM","9","False"
"590","ERR-00590","34","31","Low","Can hieu chuan lai cam bien trang thai dau sac","3/13/2026 10:27:39 PM","3/14/2026 4:27:39 PM","10","False"
"591","ERR-00591","34","32","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/24/2026 10:27:39 PM","3/25/2026 5:27:39 PM","11","False"
"592","ERR-00592","35","33","Low","Can hieu chuan lai cam bien trang thai dau sac","4/4/2026 10:27:39 PM","4/5/2026 6:27:39 PM","12","False"
"593","ERR-00593","35","34","Low","Can hieu chuan lai cam bien trang thai dau sac","4/15/2026 10:27:39 PM","4/16/2026 7:27:39 PM","13","False"
"594","ERR-00594","37","35","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/26/2026 10:27:39 PM","","","True"
"595","ERR-00595","37","36","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","5/7/2026 10:27:39 PM","5/8/2026 9:27:39 PM","15","False"
"596","ERR-00596","39","37","Low","Can hieu chuan lai cam bien trang thai dau sac","5/18/2026 10:27:39 PM","5/19/2026 10:27:39 PM","16","False"
"597","ERR-00597","39","38","Medium","Dong dien dao dong bat thuong trong gio cao diem","5/29/2026 10:27:39 PM","5/30/2026 11:27:39 PM","17","False"
"598","ERR-00598","42","39","Low","Can hieu chuan lai cam bien trang thai dau sac","6/9/2024 10:27:39 PM","6/11/2024 12:27:39 AM","18","False"
"599","ERR-00599","42","40","Low","Can hieu chuan lai cam bien trang thai dau sac","6/20/2024 10:27:39 PM","6/22/2024 1:27:39 AM","19","False"
"600","ERR-00600","44","41","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/1/2024 10:27:39 PM","7/3/2024 2:27:39 AM","20","False"
"601","ERR-00601","44","42","Low","Can hieu chuan lai cam bien trang thai dau sac","7/12/2024 10:27:39 PM","7/14/2024 3:27:39 AM","21","False"
"602","ERR-00602","46","43","High","Mat ket noi voi bo dieu khien cong sac","7/23/2024 10:27:39 PM","7/25/2024 4:27:39 AM","22","False"
"603","ERR-00603","46","44","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/3/2024 10:27:39 PM","","","True"
"604","ERR-00604","50","45","Low","Can hieu chuan lai cam bien trang thai dau sac","8/14/2024 10:27:39 PM","8/16/2024 6:27:39 AM","24","False"
"605","ERR-00605","50","46","Low","Can hieu chuan lai cam bien trang thai dau sac","8/25/2024 10:27:39 PM","8/27/2024 7:27:39 AM","25","False"
"606","ERR-00606","52","47","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/5/2024 10:27:39 PM","9/7/2024 8:27:39 AM","26","False"
"607","ERR-00607","52","48","Low","Can hieu chuan lai cam bien trang thai dau sac","9/16/2024 10:27:39 PM","9/18/2024 9:27:39 AM","27","False"
"608","ERR-00608","55","49","Low","Can hieu chuan lai cam bien trang thai dau sac","9/27/2024 10:27:39 PM","9/29/2024 10:27:39 AM","28","False"
"609","ERR-00609","55","50","High","Mat ket noi voi bo dieu khien cong sac","10/8/2024 10:27:39 PM","10/10/2024 11:27:39 AM","29","False"
"610","ERR-00610","57","51","Low","Can hieu chuan lai cam bien trang thai dau sac","10/19/2024 10:27:39 PM","10/21/2024 12:27:39 PM","30","False"
"611","ERR-00611","57","52","Low","Can hieu chuan lai cam bien trang thai dau sac","10/30/2024 10:27:39 PM","11/1/2024 1:27:39 PM","31","False"
"612","ERR-00612","60","53","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","11/10/2024 10:27:39 PM","","","True"
"613","ERR-00613","60","54","Low","Can hieu chuan lai cam bien trang thai dau sac","11/21/2024 10:27:39 PM","11/23/2024 3:27:39 PM","33","False"
"614","ERR-00614","62","55","Low","Can hieu chuan lai cam bien trang thai dau sac","12/2/2024 10:27:39 PM","12/4/2024 4:27:39 PM","34","False"
"615","ERR-00615","62","56","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/13/2024 10:27:39 PM","12/15/2024 5:27:39 PM","35","False"
"616","ERR-00616","65","57","High","Mat ket noi voi bo dieu khien cong sac","12/24/2024 10:27:39 PM","12/26/2024 6:27:39 PM","36","False"
"617","ERR-00617","65","58","Low","Can hieu chuan lai cam bien trang thai dau sac","1/4/2025 10:27:39 PM","1/6/2025 7:27:39 PM","9","False"
"618","ERR-00618","67","59","Medium","Dong dien dao dong bat thuong trong gio cao diem","1/15/2025 10:27:39 PM","1/17/2025 8:27:39 PM","10","False"
"619","ERR-00619","67","60","Low","Can hieu chuan lai cam bien trang thai dau sac","1/26/2025 10:27:39 PM","1/28/2025 9:27:39 PM","11","False"
"620","ERR-00620","70","61","Low","Can hieu chuan lai cam bien trang thai dau sac","2/6/2025 10:27:39 PM","2/8/2025 10:27:39 PM","12","False"
"621","ERR-00621","70","62","Medium","Dong dien dao dong bat thuong trong gio cao diem","2/17/2025 10:27:39 PM","","","True"
"622","ERR-00622","73","63","Low","Can hieu chuan lai cam bien trang thai dau sac","2/28/2025 10:27:39 PM","3/3/2025 12:27:39 AM","14","False"
"623","ERR-00623","73","64","High","Mat ket noi voi bo dieu khien cong sac","3/11/2025 10:27:39 PM","3/14/2025 1:27:39 AM","15","False"
"624","ERR-00624","75","65","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/22/2025 10:27:39 PM","3/23/2025 2:27:39 AM","16","False"
"625","ERR-00625","75","66","Low","Can hieu chuan lai cam bien trang thai dau sac","4/2/2025 10:27:39 PM","4/3/2025 3:27:39 AM","17","False"
"626","ERR-00626","76","67","Low","Can hieu chuan lai cam bien trang thai dau sac","4/13/2025 10:27:39 PM","4/14/2025 4:27:39 AM","18","False"
"627","ERR-00627","76","68","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/24/2025 10:27:39 PM","4/25/2025 5:27:39 AM","19","False"
"628","ERR-00628","78","69","Low","Can hieu chuan lai cam bien trang thai dau sac","5/5/2025 10:27:39 PM","5/6/2025 6:27:39 AM","20","False"
"629","ERR-00629","78","70","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","5/16/2025 10:27:39 PM","5/17/2025 7:27:39 AM","21","False"
"630","ERR-00630","81","71","High","Mat ket noi voi bo dieu khien cong sac","5/27/2025 10:27:39 PM","","","True"
"631","ERR-00631","81","72","Low","Can hieu chuan lai cam bien trang thai dau sac","6/7/2025 10:27:39 PM","6/8/2025 9:27:39 AM","23","False"
"632","ERR-00632","83","73","Low","Can hieu chuan lai cam bien trang thai dau sac","6/18/2025 10:27:39 PM","6/19/2025 10:27:39 AM","24","False"
"633","ERR-00633","83","74","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/29/2025 10:27:39 PM","6/30/2025 11:27:39 AM","25","False"
"634","ERR-00634","85","75","Low","Can hieu chuan lai cam bien trang thai dau sac","7/10/2025 10:27:39 PM","7/11/2025 12:27:39 PM","26","False"
"635","ERR-00635","85","76","Low","Can hieu chuan lai cam bien trang thai dau sac","7/21/2025 10:27:39 PM","7/22/2025 1:27:39 PM","27","False"
"636","ERR-00636","87","77","Medium","Dong dien dao dong bat thuong trong gio cao diem","8/1/2025 10:27:39 PM","8/2/2025 2:27:39 PM","28","False"
"637","ERR-00637","87","78","High","Mat ket noi voi bo dieu khien cong sac","8/12/2025 10:27:39 PM","8/13/2025 3:27:39 PM","29","False"
"638","ERR-00638","91","79","Low","Can hieu chuan lai cam bien trang thai dau sac","8/23/2025 10:27:39 PM","8/24/2025 4:27:39 PM","30","False"
"639","ERR-00639","91","80","Medium","Dong dien dao dong bat thuong trong gio cao diem","9/3/2025 10:27:39 PM","","","True"
"640","ERR-00640","93","81","Low","Can hieu chuan lai cam bien trang thai dau sac","9/14/2025 10:27:39 PM","9/15/2025 6:27:39 PM","32","False"
"641","ERR-00641","93","82","Low","Can hieu chuan lai cam bien trang thai dau sac","9/25/2025 10:27:39 PM","9/26/2025 7:27:39 PM","33","False"
"642","ERR-00642","95","83","Medium","Dong dien dao dong bat thuong trong gio cao diem","10/6/2025 10:27:39 PM","10/7/2025 8:27:39 PM","34","False"
"643","ERR-00643","95","84","Low","Can hieu chuan lai cam bien trang thai dau sac","10/17/2025 10:27:39 PM","10/18/2025 9:27:39 PM","35","False"
"644","ERR-00644","97","85","High","Mat ket noi voi bo dieu khien cong sac","10/28/2025 10:27:39 PM","10/29/2025 10:27:39 PM","36","False"
"645","ERR-00645","97","86","Medium","Dong dien dao dong bat thuong trong gio cao diem","11/8/2025 10:27:39 PM","11/9/2025 11:27:39 PM","9","False"
"646","ERR-00646","99","87","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","11/19/2025 10:27:39 PM","11/21/2025 12:27:39 AM","10","False"
"647","ERR-00647","99","88","Low","Can hieu chuan lai cam bien trang thai dau sac","11/30/2025 10:27:39 PM","12/2/2025 1:27:39 AM","11","False"
"648","ERR-00648","100","89","Medium","Dong dien dao dong bat thuong trong gio cao diem","12/11/2025 10:27:39 PM","","","True"
"649","ERR-00649","100","90","Low","Can hieu chuan lai cam bien trang thai dau sac","12/22/2025 10:27:39 PM","12/24/2025 3:27:39 AM","13","False"
"650","ERR-00650","100","91","Low","Can hieu chuan lai cam bien trang thai dau sac","1/2/2026 10:27:39 PM","1/4/2026 4:27:39 AM","14","False"
"651","ERR-00651","96","92","High","Mat ket noi voi bo dieu khien cong sac","1/13/2026 10:27:39 PM","1/15/2026 5:27:39 AM","15","False"
"652","ERR-00652","96","93","Low","Can hieu chuan lai cam bien trang thai dau sac","1/24/2026 10:27:39 PM","1/26/2026 6:27:39 AM","16","False"
"653","ERR-00653","96","94","Low","Can hieu chuan lai cam bien trang thai dau sac","2/4/2026 10:27:39 PM","2/6/2026 7:27:39 AM","17","False"
"654","ERR-00654","94","95","Medium","Dong dien dao dong bat thuong trong gio cao diem","2/15/2026 10:27:39 PM","2/17/2026 8:27:39 AM","18","False"
"655","ERR-00655","94","96","Low","Can hieu chuan lai cam bien trang thai dau sac","2/26/2026 10:27:39 PM","2/28/2026 9:27:39 AM","19","False"
"656","ERR-00656","94","97","Low","Can hieu chuan lai cam bien trang thai dau sac","3/9/2026 10:27:39 PM","3/11/2026 10:27:39 AM","20","False"
"657","ERR-00657","92","98","Medium","Dong dien dao dong bat thuong trong gio cao diem","3/20/2026 10:27:39 PM","","","True"
"658","ERR-00658","92","99","High","Mat ket noi voi bo dieu khien cong sac","3/31/2026 10:27:39 PM","4/2/2026 12:27:39 PM","22","False"
"659","ERR-00659","92","100","Low","Can hieu chuan lai cam bien trang thai dau sac","4/11/2026 10:27:39 PM","4/13/2026 1:27:39 PM","23","False"
"660","ERR-00660","69","101","Medium","Dong dien dao dong bat thuong trong gio cao diem","4/22/2026 10:27:39 PM","4/24/2026 2:27:39 PM","24","False"
"661","ERR-00661","69","102","Low","Can hieu chuan lai cam bien trang thai dau sac","5/3/2026 10:27:39 PM","5/5/2026 3:27:39 PM","25","False"
"662","ERR-00662","69","103","Low","Can hieu chuan lai cam bien trang thai dau sac","5/14/2026 10:27:39 PM","5/16/2026 4:27:39 PM","26","False"
"663","ERR-00663","90","104","Critical","Nhiet do dau sac vuot nguong, tam dung phien sac de kiem tra","5/25/2026 10:27:39 PM","5/27/2026 5:27:39 PM","27","False"
"664","ERR-00664","90","105","Low","Can hieu chuan lai cam bien trang thai dau sac","6/5/2024 10:27:39 PM","6/7/2024 6:27:39 PM","28","False"
"665","ERR-00665","90","106","High","Mat ket noi voi bo dieu khien cong sac","6/16/2024 10:27:39 PM","6/18/2024 7:27:39 PM","29","False"
"666","ERR-00666","88","107","Medium","Dong dien dao dong bat thuong trong gio cao diem","6/27/2024 10:27:39 PM","","","True"
"667","ERR-00667","88","108","Low","Can hieu chuan lai cam bien trang thai dau sac","7/8/2024 10:27:39 PM","7/10/2024 9:27:39 PM","31","False"
"668","ERR-00668","88","109","Low","Can hieu chuan lai cam bien trang thai dau sac","7/19/2024 10:27:39 PM","7/21/2024 10:27:39 PM","32","False"
"669","ERR-00669","86","110","Medium","Dong dien dao dong bat thuong trong gio cao diem","7/30/2024 10:27:39 PM","8/1/2024 11:27:39 PM","33","False"
"670","ERR-00670","86","111","Low","Can hieu chuan lai cam bien trang thai dau sac","8/10/2024 10:27:39 PM","8/13/2024 12:27:39 AM","34","False"
"671","ERR-00671","86","112","Low","Can hieu chuan lai cam bien trang thai dau sac","8/21/2024 10:27:39 PM","8/24/2024 1:27:39 AM","35","False"
"672","ERR-00672","84","113","High","Mat ket noi voi bo dieu khien cong sac","9/1/2024 10:27:39 PM","9/2/2024 2:27:39 AM","36","False"
"673","ERR-00673","84","114","Low","Can hieu chuan lai cam bien trang thai dau sac","9/12/2024 10:27:39 PM","9/13/2024 3:27:39 AM","9","False"
